DateTime,Entries,UniqueIPs
1506115835,2591,2629
1506120036,2590,2627
1506126035,2611,2648
1506131437,2580,2615
1506138035,2537,2571
1506144635,2570,2606
1506149435,2540,2575
1506154834,2532,2566
1506160234,2573,2609
1506165635,2491,2526
1506171039,2520,2556
1506176435,2552,2589
1506184231,2539,2575
1506187835,2573,2609
1506191432,2576,2612
1506195035,2519,2553
1506199235,2493,2528
1506204035,2525,2561
1506207633,2586,2622
1506211235,2567,2604
1506215435,2527,2564
1506222037,2498,2535
1506226835,2369,2407
1506231635,2345,2382
1506237034,2354,2391
1506242435,2351,2387
1506247835,2418,2454
1506253834,2444,2479
1506259236,2402,2437
1506264635,2396,2431
1506270035,2455,2491
1506274835,2478,2514
1506280235,2491,2527
1506283833,2546,2584
1506289235,2563,2600
1506295234,2488,2526
1506300035,2516,2554
1506306635,2529,2567
1506311435,2543,2581
1506316835,2577,2615
1506322235,2535,2573
1506328236,2515,2551
1506333037,2537,2575
1506337835,2546,2584
1506343834,2532,2570
1506349235,2537,2575
1506354036,2498,2533
1506358835,2496,2531
1506362432,2543,2578
1506366635,2567,2603
1506372635,2596,2633
1506378035,2606,2642
1506383435,2615,2651
1506388835,2575,2610
1506394234,2588,2624
1506400234,2586,2623
1506405035,2590,2627
1506409836,2581,2617
1506415835,2576,2612
1506420636,2545,2582
1506426035,2532,2569
1506431435,2554,2592
1506436835,2565,2602
1506441635,2572,2610
1506448832,2532,2570
1506452435,2543,2581
1506460232,2571,2611
1506465635,2568,2610
1506471036,2563,2605
1506477034,2536,2577
1506482435,2493,2533
1506487835,2502,2542
1506493235,2528,2570
1506498635,2542,2585
1506504034,2535,2579
1506513634,2483,2527
1506517835,2471,2515
1506523834,2520,2564
1506528634,2508,2550
1506534034,2552,2594
1506537632,2594,2636
1506543036,2556,2598
1506547835,2545,2584
1506555032,2581,2621
1506559235,2598,2639
1506565235,2607,2650
1506571235,2590,2632
1506576635,2575,2617
1506582035,2555,2598
1506587435,2564,2607
1506592236,2565,2608
1506597635,2596,2639
1506602434,2599,2643
1506608435,2575,2618
1506612635,2552,2594
1506616835,2592,2634
1506620432,2650,2692
1506625836,2653,2694
1506631235,2666,2708
1506640236,2658,2701
1506645638,2655,2696
1506652240,2615,2655
1506657642,2602,2641
1506662438,2550,2590
1506667236,2568,2608
1506672637,2517,2557
1506678037,2498,2538
1506681033,2504,2543
1506684635,2540,2579
1506689436,2518,2557
1506695435,2525,2564
1506700234,2514,2554
1506705035,2454,2492
1506709835,2490,2529
1506714035,2516,2556
1506717633,2565,2607
1506723035,2502,2544
1506728434,2538,2582
1506733835,2486,2529
1506740436,2497,2540
1506745836,2503,2545
1506750055,2501,2544
1506755435,2508,2550
1506761434,2497,2540
1506766835,2477,2519
1506771635,2477,2517
1506777636,2479,2518
1506782435,2474,2513
1506787834,2479,2518
1506792634,2469,2508
1506796232,2479,2518
1506800435,2450,2489
1506803433,2469,2509
1506807035,2497,2537
1506811235,2511,2552
1506816634,2519,2560
1506822635,2477,2518
1506828034,2427,2466
1506834035,2467,2513
1506838834,2565,2611
1506844234,2568,2613
1506849035,2569,2615
1506859835,2566,2614
1506865835,2543,2589
1506870636,2595,2641
1506876035,2603,2649
1506882035,2602,2649
1506889833,2624,2671
1506894036,2583,2630
1506897633,2636,2683
1506903034,2629,2679
1506909035,2661,2711
1506914435,2588,2635
1506920435,2608,2655
1506925835,2612,2658
1506930037,2623,2673
1506936035,2664,2714
1506941435,2646,2695
1506946835,2605,2654
1506953434,2574,2624
1506958836,2618,2668
1506963035,2646,2695
1506967835,2662,2711
1506973836,2700,2749
1506978636,2684,2732
1506982232,2696,2744
1506985835,2659,2706
1506991835,2692,2740
1506997235,2703,2748
1507003235,2706,2749
1507008636,2654,2694
1507014036,2606,2643
1507019435,2620,2658
1507024835,2629,2666
1507029635,2620,2657
1507035635,2606,2642
1507040435,2554,2589
1507045235,2517,2552
1507050634,2570,2609
1507054233,2631,2673
1507059636,2636,2678
1507063233,2630,2672
1507068636,2603,2646
1507074036,2567,2609
