DateTime,Entries,UniqueIPs
1499875208,27,27
1499878808,34,34
1499882409,41,41
1499889608,42,42
1499893208,44,44
1499896810,48,48
1499900407,58,58
1499904008,66,66
1499907609,74,74
1499911209,79,79
1499914812,84,84
1499918412,91,91
1499922012,94,94
1499925612,98,98
1499929213,99,99
1499932813,102,102
1499940013,105,105
1499943613,107,107
1499947213,113,113
1499950813,115,115
1499954413,120,120
1499958014,128,128
1499961612,134,134
1499965213,138,138
1499968812,144,144
1499972412,153,153
1499976014,163,163
1499979613,167,167
1499983214,180,180
1499986814,188,188
1499990415,192,192
1499994015,193,193
1499997615,197,197
1500001215,199,199
1500004815,206,206
1500008417,209,209
1500022817,214,214
1500026416,218,218
1500030020,219,219
1500033619,223,223
1500037220,226,226
1500040819,227,227
1500044419,235,235
1500048054,237,237
1500051620,240,240
1500055220,244,244
1500058820,248,248
1500062421,251,251
1500066019,254,254
1500076819,256,256
1500080420,255,255
1500102019,257,257
1500109220,259,259
1500127220,258,258
1500148818,259,259
1500181220,258,258
1500188420,257,257
1500199220,257,257
1500213618,256,256
1500228018,257,257
1500231618,258,258
1500249618,259,259
1500253219,257,257
1500274819,258,258
1500278446,259,259
1500282018,260,260
1500318019,261,261
1500325220,260,260
1500343218,259,259
1500393619,260,260
1500408021,260,260
1500462081,259,259
1500465620,260,260
1500469227,259,259
1500480018,258,258
1500483617,251,251
1500487218,245,245
1500490817,247,247
1500494418,246,246
1500498017,245,245
1500501629,240,240
1500505217,231,231
1500508818,224,224
1500512418,217,217
1500516048,210,210
1500519616,206,206
1500523216,200,200
1500526833,196,196
1500530416,194,194
1500534016,193,193
1500541217,191,191
1500544816,190,190
1500548414,185,185
1500552014,179,179
1500555613,177,177
1500559216,171,171
1500562815,163,163
1500566414,156,156
1500570014,150,150
1500573614,145,145
1500577214,135,135
1500580813,127,127
1500584413,121,121
1500588012,108,108
1500591611,101,101
1500595210,98,98
1500598809,95,95
1500602410,92,92
1500606010,92,92
1500609611,82,82
1500613212,80,80
1500616812,79,79
1500620414,77,77
1500624011,76,76
